,subwayLine,stationName,stationCode,statStartDate,statEndDate,startStationCode,startStationName,endStationCode,endStationName,prevStationCode,prevStationName,updnLine,directAt,dow,hh,mm,getOffCarRate
16,2호선,선릉역,220,20220930,20221229,239,홍대입구역,211,성수역,221,역삼역,0,0,SAT,17,20,"[3, 5, 8, 13, 15, 16, 13, 11, 10, 6]"
16,2호선,선릉역,220,20220930,20221229,239,홍대입구역,211,성수역,221,역삼역,0,0,SAT,17,30,"[2, 5, 8, 13, 16, 15, 14, 10, 10, 6]"
16,2호선,선릉역,220,20220930,20221229,239,홍대입구역,211,성수역,221,역삼역,0,0,SAT,17,40,"[2, 5, 8, 12, 17, 15, 13, 10, 10, 8]"
16,2호선,선릉역,220,20220930,20221229,239,홍대입구역,211,성수역,221,역삼역,0,0,SAT,17,50,"[3, 5, 9, 12, 16, 16, 13, 10, 10, 7]"
17,2호선,선릉역,220,20220930,20221229,239,홍대입구역,211-R,성수역,221,역삼역,0,0,SAT,17,00,"[3, 5, 10, 12, 16, 14, 13, 10, 11, 7]"
17,2호선,선릉역,220,20220930,20221229,239,홍대입구역,211-R,성수역,221,역삼역,0,0,SAT,17,10,"[3, 6, 9, 13, 16, 14, 13, 10, 10, 7]"
17,2호선,선릉역,220,20220930,20221229,239,홍대입구역,211-R,성수역,221,역삼역,0,0,SAT,17,20,"[3, 5, 8, 13, 15, 16, 13, 11, 10, 6]"
17,2호선,선릉역,220,20220930,20221229,239,홍대입구역,211-R,성수역,221,역삼역,0,0,SAT,17,30,"[2, 5, 8, 13, 16, 15, 14, 10, 10, 6]"
17,2호선,선릉역,220,20220930,20221229,239,홍대입구역,211-R,성수역,221,역삼역,0,0,SAT,17,40,"[2, 5, 8, 12, 17, 15, 13, 10, 10, 8]"
17,2호선,선릉역,220,20220930,20221229,239,홍대입구역,211-R,성수역,221,역삼역,0,0,SAT,17,50,"[3, 5, 9, 12, 16, 16, 13, 10, 10, 7]"
0,2호선,선릉역,220,20220930,20221229,202,을지로입구역,211,성수역,221,역삼역,0,0,WED,09,00,"[4, 9, 12, 13, 13, 11, 13, 11, 11, 5]"
