,subwayLine,stationName,stationCode,statStartDate,statEndDate,startStationCode,startStationName,endStationCode,endStationName,prevStationCode,prevStationName,updnLine,directAt,dow,hh,mm,congestionCar
4,2호선,신림역,230,20221001,20221231,211,성수역,211,성수역,229,봉천역,1,0,TUE,19,50,"[35, 41, 41, 53, 44, 44, 46, 46, 40, 31]"
5,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,231,신대방역,0,0,TUE,19,00,"[49, 66, 84, 79, 100, 77, 69, 69, 65, 61]"
5,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,231,신대방역,0,0,TUE,19,10,"[30, 44, 60, 55, 72, 57, 52, 51, 53, 45]"
5,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,231,신대방역,0,0,TUE,19,20,"[29, 30, 42, 45, 56, 44, 39, 43, 39, 34]"
5,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,231,신대방역,0,0,TUE,19,30,"[27, 29, 36, 44, 49, 38, 36, 31, 31, 30]"
5,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,231,신대방역,0,0,TUE,19,40,"[21, 29, 36, 36, 54, 35, 31, 29, 30, 29]"
5,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,231,신대방역,0,0,TUE,19,50,"[26, 33, 44, 31, 47, 37, 31, 30, 31, 29]"
6,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,229,봉천역,1,0,TUE,19,00,"[103, 120, 111, 134, 100, 115, 134, 138, 109, 97]"
6,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,229,봉천역,1,0,TUE,19,10,"[84, 108, 97, 122, 99, 103, 109, 113, 95, 80]"
6,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,229,봉천역,1,0,TUE,19,20,"[72, 84, 75, 95, 79, 79, 92, 87, 79, 57]"
6,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,229,봉천역,1,0,TUE,19,30,"[71, 88, 78, 108, 77, 88, 105, 85, 80, 60]"
6,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,229,봉천역,1,0,TUE,19,40,"[54, 71, 56, 85, 62, 66, 69, 66, 62, 49]"
6,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,229,봉천역,1,0,TUE,19,50,"[44, 52, 52, 66, 55, 55, 59, 58, 51, 39]"
9,2호선,신림역,230,20221001,20221231,211,성수역,234,신도림역,229,봉천역,1,0,TUE,19,20,"[26, 31, 27, 34, 29, 29, 34, 31, 29, 21]"
9,2호선,신림역,230,20221001,20221231,211,성수역,234,신도림역,229,봉천역,1,0,TUE,19,30,"[48, 60, 53, 73, 52, 60, 71, 57, 55, 41]"
9,2호선,신림역,230,20221001,20221231,211,성수역,234,신도림역,229,봉천역,1,0,TUE,19,40,"[48, 63, 50, 76, 55, 59, 61, 59, 55, 43]"
