,subwayLine,stationName,stationCode,statStartDate,statEndDate,startStationCode,startStationName,endStationCode,endStationName,prevStationCode,prevStationName,updnLine,directAt,dow,hh,mm,congestionCar
6,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,211,성수역,1,0,FRI,17,50,"[54, 54, 69, 51, 49, 46, 64, 57, 50, 48]"
15,2호선,건대입구역,212,20220929,20221228,234,신도림역,211-R,성수역,213,구의역,0,0,FRI,17,00,"[55, 65, 57, 64, 57, 68, 73, 68, 56, 48]"
15,2호선,건대입구역,212,20220929,20221228,234,신도림역,211-R,성수역,213,구의역,0,0,FRI,17,10,"[50, 60, 70, 63, 60, 63, 82, 68, 50, 44]"
15,2호선,건대입구역,212,20220929,20221228,234,신도림역,211-R,성수역,213,구의역,0,0,FRI,17,20,"[63, 79, 75, 73, 63, 73, 95, 75, 67, 58]"
15,2호선,건대입구역,212,20220929,20221228,234,신도림역,211-R,성수역,213,구의역,0,0,FRI,17,30,"[59, 67, 72, 68, 70, 77, 103, 86, 68, 51]"
15,2호선,건대입구역,212,20220929,20221228,234,신도림역,211-R,성수역,213,구의역,0,0,FRI,17,40,"[30, 37, 35, 36, 33, 36, 49, 38, 35, 31]"
15,2호선,건대입구역,212,20220929,20221228,234,신도림역,211-R,성수역,213,구의역,0,0,FRI,17,50,"[46, 55, 54, 52, 49, 61, 76, 61, 52, 44]"
5,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,213,구의역,0,0,MON,16,00,"[20, 31, 33, 34, 30, 35, 44, 37, 30, 25]"
5,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,213,구의역,0,0,MON,16,10,"[26, 36, 38, 36, 33, 36, 50, 36, 37, 32]"
5,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,213,구의역,0,0,MON,16,20,"[26, 41, 48, 39, 37, 44, 55, 39, 38, 33]"
5,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,213,구의역,0,0,MON,16,30,"[31, 44, 42, 41, 37, 44, 51, 45, 33, 31]"
5,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,213,구의역,0,0,MON,16,40,"[28, 44, 37, 38, 37, 39, 43, 43, 33, 28]"
5,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,213,구의역,0,0,MON,16,50,"[33, 40, 42, 36, 36, 39, 49, 43, 32, 31]"
6,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,211,성수역,1,0,MON,16,00,"[26, 33, 39, 37, 30, 31, 34, 37, 29, 23]"
6,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,211,성수역,1,0,MON,16,10,"[29, 38, 47, 42, 34, 32, 39, 38, 32, 28]"
6,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,211,성수역,1,0,MON,16,20,"[19, 19, 25, 21, 20, 19, 23, 24, 19, 20]"
6,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,211,성수역,1,0,MON,16,30,"[31, 33, 52, 39, 41, 35, 42, 45, 36, 35]"
6,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,211,성수역,1,0,MON,16,40,"[34, 38, 50, 45, 44, 44, 50, 51, 40, 34]"
6,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,211,성수역,1,0,MON,16,50,"[40, 43, 58, 50, 38, 47, 52, 47, 43, 43]"
3,2호선,건대입구역,212,20220929,20221228,211,성수역,211,성수역,213,구의역,0,0,THU,09,00,"[12, 13, 14, 13, 10, 11, 12, 11, 12, 11]"
3,2호선,건대입구역,212,20220929,20221228,211,성수역,211,성수역,213,구의역,0,0,THU,09,10,"[17, 20, 20, 19, 15, 14, 18, 14, 17, 17]"
3,2호선,건대입구역,212,20220929,20221228,211,성수역,211,성수역,213,구의역,0,0,THU,09,20,"[17, 18, 22, 18, 16, 17, 22, 16, 16, 18]"
3,2호선,건대입구역,212,20220929,20221228,211,성수역,211,성수역,213,구의역,0,0,THU,09,30,"[17, 16, 17, 18, 17, 16, 17, 15, 12, 16]"
